6284,Treeton,WA,-33.87,115.42
6285,Bramley,WA,-33.91,115.03
6285,Burnside,WA,-33.91,115.03
6285,Gnarabup,WA,-33.91,115.03
6285,Margaret River,WA,-33.91,115.03
6285,Osmington,WA,-33.91,115.03
6285,Prevelly,WA,-33.91,115.03
6285,Rosa Brook,WA,-33.91,115.03
6285,Rosa Glen,WA,-33.91,115.03
6285,Schroeder,WA,-33.91,115.03
6286,Boranup,WA,-34.13,115.05
6286,Forest Grove,WA,-34.13,115.05
6286,Redgate,WA,-34.13,115.05
6286,Witchcliffe,WA,-34.13,115.05
6288,Alexandra Bridge,WA,-34.16,115.2
6288,Courtenay,WA,-34.16,115.2
6288,Hamelin Bay,WA,-34.16,115.2
6288,Karridale,WA,-34.16,115.2
6288,Nillup,WA,-34.16,115.2
6288,Scott River,WA,-34.16,115.2
6288,Warner Glen,WA,-34.16,115.2
6290,Augusta,WA,-34.32,115.16
6290,Deepdene,WA,-34.32,115.16
6290,East Augusta,WA,-34.32,115.16
6290,Kudardup,WA,-34.32,115.16
6290,Leeuwin,WA,-34.32,115.16
6290,Molloy Island,WA,-34.32,115.16
6007,Cambridge,WA,-31.9342,115.7871
6107,Canning,WA,-32.0396,115.9113
6010,Claremont,WA,-31.9842,115.778
6164,Cockburn,WA,-32.0669,115.6392
6390,Murray,WA,-32.6549,115.9468
6125,Serpentine-Jarrahdale,WA,-32.3492,115.9941
6055,Swan,WA,-31.7358,116.0887
6167,Kwinana,WA,-32.2261,115.7764
6050,Vincent,WA,-31.9319,115.8463
